;Date;bhp;blk;bp;cvx;ryaay;ko;mcd;nsrgy;sbux;shel;wmt;bhp;blk;bp;cvx;ryaay;ko;mcd;nsrgy;sbux;shel;wmt;AVG
416;21/02/12;51,197712;149,670059;26,080387;71,6493;30,924082;24,965145;75,266365;45,371407;20,385235;41,877251;47,506439;-0,00072535;-0,002283334;-0,002678749;-0,003660865;-0,005794984;0,002705078;0,000734155;0,000854903;0,000629429;-0,000536421;-0,010760021;-0,001956015
417;22/02/12;51,112274;148,885223;25,920017;71,047874;30,514189;25,12113;75,393707;45,460808;20,414801;41,825558;46,343887;-0,000614818;0,008049397;0,003690736;0,003420464;0,002713932;-0,000439078;0,00064674;0,003896958;0,00116656;0,005335563;-0,000444897;0,002492869
418;23/02/12;51,039967;151,670456;26,14123;71,60965;30,705471;25,095745;75,506065;45,870567;20,469711;42,342579;46,296436;0,000782302;-0,002496653;-0,00258015;0,002916047;-0,002973283;-0,001131418;-0,002116161;0,001408439;-0,001436243;-0,001002907;0,001850772;-0,000616296
419;24/02/12;51,131989;150,801041;25,986385;72,092087;30,495972;25,030451;75,139046;46,019569;20,402128;42,244911;46,494152;0,001337853;0,003772467;0,005053655;0,002184341;-0,003255154;-0,001071578;0,000173177;0,001544032;-0,000629841;-0,00118261;-0,002444697;0,000498331
420;27/02/12;51,289745;152,116669;26,290541;72,455597;30,268251;24,968767;75,169014;46,183472;20,372561;42,130032;46,233166;0,004319744;0,001359766;0,002731947;-7,91212E-05;0,007643276;0,000126311;0,000522596;0,001398874;0,006080402;0,002656649;0,003477666;0,002748919
421;28/02/12;51,802448;152,593689;26,456444;72,442398;30,805666;24,97603;75,259521;46,33247;20,659796;42,388538;46,60487;-0,005002572;0,00146465;-0,006217439;-0,001945856;-0,003869574;0,006324625;-0,002181782;-0,006330932;-0,003119016;-0,004139758;0,00110402;-0,002173967
422;29/02/12;51,209167;153,109177;26,080387;72,118546;30,532406;25,342417;74,882385;45,661957;20,511953;41,986404;46,723495;0,002648955;-0,00109259;0,006217439;0,002539731;0,003741109;-0,001619331;-0,000131261;0,000778782;0,001339649;0,00313798;-0,001915445;0,001422274
423;01/03/12;51,522469;152,724472;26,456444;72,541527;30,796555;25,2481;74,859756;45,743912;20,575323;42,290874;46,517876;-0,007252679;-0,000547152;-0,003097502;-0,000593875;-0,000514056;-0,002628609;0,001092504;-0,003551055;0,001601701;-0,005162858;0,001400513;-0,001750279
424;02/03/12;50,669193;152,532181;26,268421;72,442398;30,760124;25,095745;75,048309;45,371407;20,651346;41,7911;46,668129;-0,009706455;-0,003345851;0,004185501;-0,001150657;-0,000257306;0,000313687;0,001916438;0,002346987;0,001330495;-0,001315272;0,002861025;-0,000256492
425;05/03/12;49,549301;151,361572;26,522806;72,250717;30,741905;25,113878;75,380211;45,617264;20,71471;41,664726;46,976582;-0,014012754;-0,00462924;-0,015955223;-0,00187107;-0,00374786;-0,002958442;-0,000217374;-0,007223575;-0,006333707;-0,009993953;-0,003155595;-0,006372618
426;06/03/12;47,976082;149,756744;25,566086;71,940109;30,477751;24,943382;75,342491;44,864792;20,414801;40,716888;46,636486;0,005695295;0,007908874;0,00290235;0,002426996;0,005417494;0,000189427;0,001258889;0,004162842;0,010300721;0,000428612;0,006505728;0,004290657
427;07/03/12;48,609379;152,508926;25,737514;72,343262;30,860319;24,954264;75,561203;45,296902;20,904793;40,757092;47,340359;0,006443713;-0,002590799;0,005286876;0,00225561;0,003955698;0,003019847;-0,014188266;0,010305512;0,007654418;0,010880613;0,002243674;0,003206081
428;08/03/12;49,335983;151,601837;26,052744;72,719971;31,142689;25,128387;73,13253;46,384621;21,276505;41,7911;47,585564;0,000762102;0,003010083;-0,003889211;-0,001819393;-0,000508381;0,001502146;-0,000537942;-0,005687239;0,012493095;-0,007587504;0,002246652;-1,41742E-06
429;09/03/12;49,422634;152,656235;25,820477;72,415962;31,106255;25,215452;73,042;45,781158;21,897442;41,067314;47,832367;-0,003765173;-0,004500591;0,00027895;0,001701092;0,000508381;0,003980379;-0,000807848;0,003168822;-0,006158887;-0,000243287;0,004315695;-0,000138406
430;12/03/12;48,99601;151,082428;25,837067;72,700165;31,142689;25,447618;72,906258;46,116421;21,589098;41,044315;48,310059;0,011026418;0,017728778;0,00563359;0,004673089;0,002659328;0,00378758;0,000538806;-0,00253322;0,010327648;0,004414759;0,002284242;0,005503729
431;13/03/12;50,255909;157,377533;26,174404;73,486656;31,333971;25,670523;72,996765;45,848209;22,108646;41,463673;48,564823;-0,011854339;-0,005013537;-0,005819587;-0,001957365;-0,004696502;-0,000185495;0,002282474;-0,00489684;0,002811902;-0,005753988;0,000569179;-0,003137645
432;14/03/12;48,902695;155,571198;25,826004;73,156197;30,996948;25,659561;73,381416;45,334156;22,252256;40,917942;48,628513;0,00588001;0,009440753;-9,29529E-05;-0,002597424;0,002418049;0,000679727;0,003335088;0,005320137;0,003203328;0,001400183;0,001065207;0,00273201
433;15/03/12;49,569302;158,990051;25,820477;72,719971;31,170013;25,699753;73,947105;45,892918;22,416994;41,050076;48,747932;0,001923077;0,001099893;0,001300087;0,000985611;-0,006006207;-0,001050938;-0,001686425;0,00351079;0,001144218;0,000121374;-0,002774952;-0,000130316
434;16/03/12;49,789284;159,393219;25,897888;72,885193;30,741905;25,637638;73,660515;46,265415;22,476133;41,06155;48,437447;0,004741888;-0,001078677;0,000833884;0,001650939;0,004735282;0,001483112;0,000311162;0,001326836;0,002766111;0,003087635;-0,000714476;0,001740336
435;19/03/12;50,335892;158,997818;25,947662;73,162788;31,07893;25,72534;73,71331;46,406979;22,619745;41,354519;48,357826;-0,014622018;-0,0038071;-0,006527834;-0,006402649;0,001651508;0,001170368;-0,000355655;-0,001047155;0,001457523;-0,005463646;-0,001002242;-0,003177173
436;20/03/12;48,669373;157,610107;25,560562;72,092087;31,19734;25,79476;73,652969;46,295219;22,695786;40,837517;48,246357;-0,005025693;-0,004207339;-0,002072207;-0,004683187;-0,001778829;0,00324872;-0,004156169;-0,000909471;0,000646145;-0,001591118;-0,000286616;-0,001892342
437;21/03/12;48,109413;156,090591;25,438892;71,318863;31,06982;25,98844;72,951477;46,198372;22,729578;40,688175;48,214527;-0,008937281;-0,006125807;-0,006659689;-0,010427208;0,001905643;0,001828064;-0,004150611;-0,000420422;0,011154753;-0,00338559;0,000644929;-0,002233929
438;22/03/12;47,129494;153,904358;25,051775;69,626923;31,206451;26,098063;72,257591;46,153671;23,320944;40,372219;48,286179;0,005372254;0,005629397;0,002771397;0,004143735;0,005291717;0,000425315;-0,001134844;0,00230721;0,00109996;0,001726793;0,000715491;0,00257713
439;23/03/12;47,71611;155,912277;25,212151;70,294434;31,589016;26,123634;72,069023;46,399517;23,380085;40,533062;48,365795;0,006204817;0,008722609;0,006054346;0,006001469;0,016826132;0,002483844;0,006406725;0,005680829;0,004371913;0,009798222;0,00320521;0,00688692
440;26/03/12;48,402729;159,075363;25,566086;71,272568;32,836906;26,27347;73,140068;47,010437;23,616634;41,457932;48,724068;-0,006812002;-0,003421129;-0,012677679;-0,00323371;0,001203097;-0,000181386;0,001653998;-0,004357794;0,002710042;-0,008691735;-0,000781423;-0,00314452
441;27/03/12;47,649445;157,827179;24,830563;70,743851;32,927998;26,262499;73,419151;46,541084;23,764465;40,636463;48,636478;-0,004335342;-0,001817164;-0,00193875;-0,004691065;-0,003134863;0,004747778;-0,001161709;-0,000835144;-0,001778959;-0,000245578;0,000710279;-0,001316411
442;28/03/12;47,176151;157,168182;24,719963;69,983818;32,69117;26,55118;73,223022;46,451672;23,66732;40,613491;48,716087;0,003788153;-0,006779281;-0,003413974;0,003919541;-0,00072666;0,006819679;0,002497935;-0,003145756;-0,002331666;-0,003206178;-0,002633907;-0,000473829
443;29/03/12;47,589447;154,733856;24,526402;70,618286;32,636517;26,971401;73,645393;46,116421;23,540594;40,314766;48,421528;0,006101289;0,011403306;0,006319125;0,001460599;0,005420483;0,001175402;0,002041266;0,007649925;0,001244999;-0,000309424;0,002705051;0,004110184
444;30/03/12;48,262737;158,850525;24,885878;70,856186;33,04641;27,044497;73,992355;46,93594;23,608175;40,286053;48,724068;0,008553167;0,002936248;0,003268887;0,004393378;0,002506546;0,000762046;0,001149606;0,002474533;0,006019115;0,006515132;0,001133803;0,003610224
445;02/04/12;49,222664;159,928146;25,073898;71,576614;33,23769;27,091993;74,188477;47,204136;23,937651;40,894966;48,851437;-0,012409268;0,000589072;-0,008024008;-0,004676942;0,004734799;-0,0022317;0,004567901;-0,00607411;0,001835445;-0,007258874;-0,005054503;-0,003091108
446;03/04/12;47,836109;160,145218;24,614887;70,809937;33,602039;26,953133;74,972908;46,548527;24,039032;40,217121;48,286179;-0,011218913;-0,005820527;-0,011668802;-0,006287712;-0,00928116;-0,001770016;-0,008470983;-0,006371834;0,000381319;-0,005933517;-0,002801755;-0,0062949
447;04/04/12;46,616207;158,013229;23,96233;69,792137;32,89156;26,843506;73,524719;45,870567;24,060148;39,671394;47,975674;0,000682596;0,004578137;0,000400701;-0,003509894;0,000120257;5,93073E-05;0,005049559;-0,005251375;0,009203803;-0,001574972;0,002944937;0,001154823
448;05/04/12;46,689533;159,687744;23,984449;69,230362;32,900669;26,847172;74,384583;45,319252;24,575485;39,527786;48,302101;-0,000869001;-0,006885409;-0,001102977;-0,005255606;-0,006786018;-0,0035614;0,001143453;0,000855848;-0,00571047;-0,000884656;-0,00388288;-0,002994465
449;09/04/12;46,596203;157,17598;23,923613;68,397621;32,390579;26,627914;74,580688;45,408649;24,254461;39,44735;47,872173;-0,005565111;-0,008960306;-0,00974599;-0,008646347;-0,004295728;-0,005095682;-0,005347288;-0,003433683;-0,004867912;-0,011016356;-0,001446827;-0,006220112
450;10/04/12;46,002922;153,96637;23,392723;67,049362;32,071774;26,317308;73,668037;45,051048;23,984116;38,459309;47,712955;0,002071809;-0,001730881;-0,002574463;-0,002145753;-0,007715379;0,000602656;0,003939381;0,000860986;0,018786135;0,005158734;-0,000943278;0,001482723
451;11/04/12;46,222904;153,353958;23,254463;66,718903;31,50704;26,353853;74,339302;45,14045;25,044355;38,918869;47,609436;0,015201066;0,008479157;0,00929828;0,006998751;0,003750334;0,000601607;-0,004072895;0,005059488;0,009706171;0,000704608;0,002462429;0,005289909
452;12/04/12;47,869434;156,377457;23,757711;67,802803;31,780296;26,390385;73,645393;45,669407;25,61038;38,982063;47,880146;-0,008303968;-0,008479157;-0,008266774;-0,007730696;-0,006142501;-0,001686858;-0,002990224;-0,006207881;0,007386287;-0,003986286;-0,002680245;-0,004462573
453;13/04/12;46,962837;153,353958;23,309761;66,606552;31,333971;26,28808;73,140068;45,021244;26,049675;38,625893;47,585564;0,00239763;0,000811463;0,003693564;0,003134541;-0,002405361;0,003007986;-0,001750419;0,004219659;-0,014463488;0,003858136;0,005846093;0,000759073
454;16/04/12;47,222824;153,640762;23,50885;67,089027;31,160906;26,470787;72,845871;45,460808;25,196419;38,970562;48,23045;0,005906337;0,007882831;0,007695851;0,008934829;0,00126767;0,008959636;0,002377039;0,007409499;-0,007268367;0,006985484;0,009150779;0,005391053
455;17/04/12;47,869434;156,454941;23,929148;68,483559;31,251995;27,02256;73,245674;46,243069;24,77824;39,602459;49,257469;0,006125405;-0,012664428;-0,000703196;-0,000965145;-0,006247144;0,001290122;0,001027378;-0,003019102;0,012191313;-0,000567375;0,001331792;-0,000200035
456;18/04/12;48,549381;151,95845;23,890434;68,331535;30,805666;27,102953;73,419151;45,922714;25,483658;39,550755;49,408752;0,00101254;-0,012155296;-0,007094733;-0,00371232;0,003835456;-0,002054048;-0,00928968;0,006364679;-0,011082221;-0,003992215;-0,00217489;-0,003667521
457;19/04/12;48,662704;147,764313;23,503325;67,749931;31,07893;26,975069;71,865372;46,600677;24,841599;39,188854;49,161938;0,002432337;-0,000455932;-0,005242982;4,23505E-05;0,002285058;0,00181978;0,002997978;0,003457764;0,002576925;0,003108315;0,004895504;0,001628827
458;20/04/12;48,936012;147,609268;23,221289;67,756538;31,242884;27,088337;72,363182;46,973183;24,989437;39,470341;49,719242;-0,008724471;-0,007964546;-0,000414007;-0,000339067;-0,014417712;-0,002585261;-0,003408424;3,56495E-05;-0,004427105;-0,002726527;-0,020723637;-0,005972283
459;23/04/12;47,962753;144,926926;23,199163;67,703659;30,22271;26,927565;71,797485;46,977039;24,735994;39,22332;47,402458;0,001686903;0,00377027;-0,000414383;0,002494091;0,001045839;0,002526754;-0,002746097;-0,000142495;-0,003798699;0,000762603;-0,013106527;-0,000720158
460;24/04/12;48,149414;146,190567;23,177038;68,09359;30,295578;27,084688;71,344933;46,961628;24,520576;39,292255;45,993275;0,007037568;0,006469205;0,002891913;0,003442798;-0,002094217;0,004720329;0,002883004;0,001707262;0,010714579;0,002910937;-0,003093232;0,003417286
461;25/04/12;48,936012;148,384506;23,331886;68,635536;30,149841;27,380676;71,820122;47,146603;25,133053;39,556503;45,666855;0,001122552;0,004177588;0,011178074;0,009799911;0,002746639;0,004497607;0,002773237;-0,000497267;0,008385526;0,016339074;0,011874797;0,006581612
462;26/04/12;49,062664;149,818741;23,940208;70,201912;30,341124;27,665707;72,280205;47,092651;25,623047;41,073051;46,932739;0,003818732;-0,001688702;0,002400961;-8,18966E-05;0,006470472;0,005245464;0,006968303;-0,00071135;-0,023763572;-0,001155614;0,000588784;-0,000173493
463;27/04/12;49,495972;149,23732;24,072926;70,188675;30,796555;28,001883;73,449303;47,015579;24,258682;40,963905;46,99641;0,000292306;-0,00208062;-0,001198894;0,001469709;-0,001801998;-0,001760508;0,000312009;0,000995621;-0,000454015;0,001398414;-0,0008836;-0,000337416
464;30/04/12;49,529297;148,524063;24,006563;70,426605;30,669037;27,888601;73,50209;47,123486;24,233335;41,09602;46,90089;0,006958096;-0,002455147;-0,007161752;0,006913793;0,013711734;0,003457553;-0,001115557;0,002831994;0,002189837;0,001030869;0,001177891;0,002503574
465;01/05/12;50,329227;147,686798;23,613928;71,55674;31,652781;28,111517;73,31353;47,431778;24,355835;41,193684;47,028267;-0,002885609;-0,003938968;-0,003471931;-0,005002411;0,002864922;0,001296334;0,001382934;-0,004540133;0,001953771;-0,006099;-0,000441387;-0,001716498
466;02/05/12;49,99593;146,353363;23,425901;70,737244;31,862276;28,195553;73,547356;46,938507;24,465652;40,619225;46,980495;-0,00918774;-0,013125375;-0,00349993;-0,004240684;-0,001367846;0,001573146;-0,002098234;-0,00322106;-0,009628415;0,000184267;-0,00014721;-0,004069007
467;03/05/12;48,949348;141,996399;23,237873;70,049889;31,762081;28,297871;73,192879;46,591663;23,929211;40,636463;46,964573;-0,010172715;2,36598E-05;-0,01109611;-0,009402292;-0,001747123;-0,00247466;-0,005268331;-0,003389805;-0,008437791;-0,009747175;-0,002140351;-0,00580479
468;04/05/12;47,816105;142,004135;22,651672;68,549637;31,634562;28,137085;72,310356;46,229416;23,468784;39,734589;46,733685;-0,002185011;0,001538379;0,00390534;-0,001720246;0,008788881;0,001576516;-0,001633734;0,00137355;0,000705141;0,003750785;0,003610296;0,001791809
469;07/05/12;47,576138;142,508041;22,856283;68,278648;32,281277;28,23941;72,038849;46,375858;23,50692;40,079243;47,123802;-0,008169655;-0,003510769;-0,009668912;-0,001980307;-0,008413926;-0,000787628;-0,009004919;-0,002678814;-0,010217377;-0,010075263;-0,001028482;-0,005957823
470;08/05/12;46,689533;141,360672;22,353045;67,968018;31,661886;28,188242;70,560532;46,090683;22,960342;39,160141;47,012337;-0,004424958;-0,004958291;-0,007457713;-0,004499551;-0,002129177;-0,002031527;-0,007586778;-0,004599636;-0,000721752;-0,007549867;0,002789932;-0,003924483
471;09/05/12;46,216236;139,755951;21,972475;67,267464;31,50704;28,056692;69,3386;45,60511;22,922216;38,485256;47,315319;0,005292233;-0,001423798;0,005714383;0,006689981;-0,004543709;0,00354909;-0,000283316;-0,000881642;0,005979261;0,001245611;0,001175653;0,002046704
472;10/05/12;46,782864;139,298523;22,263496;68,311691;31,179123;28,286913;69,293381;45,512623;23,239986;38,595795;47,443577;-0,008498772;0,000217494;-0,001421557;-0,002824392;-0,003439172;0,000336458;0,000141609;0,001834727;0,001265067;-0,002560642;0,001684345;-0,001205894
473;11/05/12;45,876263;139,368301;22,190741;67,868874;30,933191;28,308836;69,315979;45,705303;23,307781;38,3689;47,627937;-0,008668266;-0,007997105;-0,008740619;-0,003183423;-0,004240821;-0,003376705;-0,004847101;-0,005750321;-0,010710144;-0,008042069;-0,002565736;-0,006192937
474;14/05/12;44,969677;136,825455;21,748594;67,373207;30,632603;28,089584;68,546654;45,104126;22,740017;37,66494;47,347389;-0,011018613;0,000884976;-0,007666579;-0,004453464;-0,002460648;-0,001698373;0,000620795;-0,002829368;-0,002678599;-0,006079817;0,002053723;-0,003211452
475;15/05/12;43,84309;137,104553;21,368036;66,68586;30,459534;27,97995;68,644707;44,811234;22,600195;37,141331;47,571819;-0,009007065;-0,004393473;0;0,000434189;-0,000129882;-0,001363229;0,001999562;-0,004882635;-0,002613129;-0,00081714;-0,001172333;-0,001995012
476;16/05/12;42,943169;135,724548;21,368036;66,752563;30,450426;27,89226;68,961487;44,310257;22,464619;37,071514;47,443577;-0,005905168;-0,002737315;-0,007804787;0,000173299;-0,032354586;-0,006939774;-0,008683802;0,000226594;-0,011201279;-0,007909518;0,01789603;-0,005930937
477;17/05/12;42,363216;134,87178;20,987457;66,779205;28,264336;27,4501;67,596283;44,333382;21,892622;36,402466;49,43943;-0,007304977;-0,005173411;-0,004657249;-0,007347708;-0,002667413;-0,006230407;0,001113132;0,004357212;-0,001178436;-0,002436271;0,005249019;-0,002388774
478;18/05/12;41,656612;133,274689;20,763596;65,65889;28,09127;27,059111;67,76976;44,780411;21,833298;36,19883;50,040596;0,013547109;-0,010690208;0,007082539;0,005391817;0,004064756;0,002689425;0,006809993;0,000672174;0,01791419;0,007267968;0,004222751;0,005361138
479;21/05/12;42,976501;130,034164;21,104988;66,479134;28,355423;27,227198;68,840805;44,849773;22,752731;36,809719;50,529526;-0,006037095;-0,011438326;0,001609286;-0,001614815;-0,002799181;-0,001869139;0,00033304;-0,002469835;-0,002677097;-0,000480802;0,004727829;-0,002065103
480;22/05/12;42,383221;126,654068;21,183338;66,232407;28,17325;27,110268;68,893616;44,595436;22,612909;36,76899;51,082607;-0,003016054;0,010842376;0,000802576;-0,001401662;-0,002534833;0,002102324;0,000665119;-0,00248404;0,015349379;0;0,00575407;0,002370841
481;23/05/12;42,089901;129,85585;21,222521;66,01899;28,009291;27,241821;68,999207;44,341091;23,426414;36,76899;51,763916;-0,00234488;0,007556632;0,003535881;0,004625356;0,003236303;0,005844208;0,000237252;-0,003334343;-0,004183106;-0,001238765;0,003282757;0,001565209
482;24/05/12;41,863258;132,135086;21,396013;66,725868;28,218792;27,610886;69,036911;44,001961;23,201855;36,664261;52,156673;-0,00690094;0,00233799;0,00147433;-0,005239798;-0,005076217;-0,001900943;-0,002283341;0,001139542;-0,001589112;-0,001311284;0,001598916;-0,001613714
483;25/05/12;41,203308;132,848343;21,468771;65,925652;27,890879;27,490295;68,674896;44,117569;23,117113;36,553726;52,349049;0,015256924;0,008134598;-0,002839744;0,006020348;0,005356521;0,001325773;-0,000716249;0,000455008;0,008044185;0,001035654;0,002453407;0,004047857
484;29/05/12;42,676521;135,360123;21,32885;66,845901;28,237011;27,574343;68,561729;44,163815;23,549288;36,640999;52,645615;-0,017017013;-0,009632507;-0,012602402;-0,011457717;-0,007774409;-0,002308198;-0,003790957;-0,002127407;-0,006693195;-0,008214258;-0,001589859;-0,007564357
485;30/05/12;41,036659;132,39093;20,718821;65,105408;27,736031;27,428179;67,965858;43,948006;23,189137;35,954483;52,453243;-0,000211671;7,61772E-05;-0,006619862;0,003014381;0,00355105;-0,001913601;-0,000339973;-0,001296754;0,001267781;0,002662347;0,002514596;0,000245861
486;31/05/12;41,016663;132,414154;20,405403;65,558868;27,963747;27,30759;67,912674;43,816978;23,256929;36,175571;52,757832;-0,003401279;-0,010890874;0,003558888;-0,008475699;-0,008860525;-0,009637047;-0,012976873;-0,002297818;-0,022238883;-0,007183257;-0,001785201;-0,007653506
487;01/06/12;40,696686;129,134872;20,573305;64,291824;27,399008;26,708305;65,913437;43,585758;22,095991;35,582146;52,541412;-0,001282343;-0,004112864;-0,002131721;0,00076522;-0,008750373;0,00325588;-0,00195766;-0,000461116;0,014334487;0,001276139;0,002905435;0,000349189
488;04/06/12;40,576698;127,917709;20,472569;64,405205;26,852484;26,909288;65,616989;43,539505;22,837469;35,686855;52,894093;0,002560899;0,007322145;0,002721988;-0,000404812;-0,002215389;-0,002365449;0,003807137;-0,003473406;-0,012174584;0,00148422;-0,003236861;-0,000543101
489;05/06/12;40,816673;130,092667;20,601286;64,3452;26,715855;26,763121;66,194733;43,192673;22,206156;35,809025;52,501331;0,013959008;0,011037197;0,015983895;0,014648154;0,013269726;0,008048769;0,007809237;0,00783361;0,008695952;0,012655645;0,002841815;0,010616637
490;06/06/12;42,149906;133,441223;21,373627;66,55249;27,544748;27,263746;67,395775;43,978832;22,655275;36,867878;52,846001;0,00809748;0,003954218;0,003285526;0,00255987;0,010639782;-0,001925312;-0,001373731;0,00114018;-0,000243677;-0,000342773;-0,000395373;0,002308745
491;07/06/12;42,943169;134,661743;21,535936;66,94593;28,227901;27,143148;67,18293;44,094444;22,642567;36,838791;52,797913;-0,009611309;0,004493047;-0,004310048;0,001942439;0,001259397;0,005576955;-0,003107095;0,000303554;0,001217286;-0,000686276;0,015223965;0,001118356
492;08/06/12;42,003239;136,062134;21,323265;67,246025;28,309877;27,493952;66,703995;44,125275;22,706121;36,780624;54,681538;-0,005409652;-0,004922426;0,002160279;-0,004023927;-0,006050491;-0,003360822;-0,005779319;-0,003503606;-0,006203097;-0,000343669;-0,004415018;-0,003804704
493;11/06/12;41,483284;134,528671;21,429596;66,625839;27,918205;27,282009;65,82222;43,770733;22,384111;36,75153;54,128464;0,011908661;0,002694442;0,008201782;0,003593022;-0,007143168;0,003129887;0,004590056;0,007204932;0,001722921;0,007227045;0,0012202;0,004031798
494;12/06/12;42,636524;135,365906;21,838146;67,179337;27,462769;27,479336;66,521584;44,502945;22,473089;37,368225;54,280758;-0,005328838;-0,002770062;-0,002119726;-0,002637836;-0,007116155;6,32176E-08;0,002276788;0,005901713;-0,014740271;0,000608115;-0,00418851;-0,002737702
495;13/06/12;42,116566;134,505249;21,731817;66,772537;27,016443;27,47934;66,871239;45,111832;21,723135;37,420586;53,759769;0,002535969;0,001940858;0,006218654;0,007695316;0,003209451;0,006062771;0,008554607;0,002810499;0,008887422;0,004366831;0,003611062;0,005081222
496;14/06/12;42,363216;135,107697;22,045233;67,966232;27,216835;27,865643;68,201508;45,404716;22,172258;37,798748;54,208633;0,009797762;0,010043091;0,008947998;0,010149765;0,002319297;0,00200225;0,003759419;-0,000221237;0,001739272;0,010239296;0,000769931;0,00541335
497;15/06/12;43,3298;138,268478;22,504154;69,573357;27,362572;27,99441;68,794449;45,381592;22,261232;38,700512;54,304821;0,006103967;-0,008136265;-0,00751721;-0,003636752;0,004887838;-0,000628275;-0,001249432;-0,001551724;0,013349101;-0,002028538;0,00236532;0,000178003
498;18/06/12;43,943096;135,702209;22,117981;68,993187;27,672268;27,953941;68,596817;45,219734;22,95611;38,520168;54,601391;0,006927825;0,006536103;0,007841091;0,002511303;0,00610395;-0,001373975;-0,003091184;0,003538683;0,007470138;0,008830316;-0,001980914;0,003937576
499;19/06/12;44,649693;137,759964;22,520943;69,393295;28,063944;27,865643;68,110298;45,589695;23,354385;39,311398;54,352909;-0,001819295;-0,001037255;-0,00270656;-0,00179819;0,002670018;-0,001033396;-0,004629279;-0,005393192;0,004077868;0,001219581;0,004523678;-0,000538729
500;20/06/12;44,463043;137,431335;22,381027;69,106567;28,237011;27,799416;67,388145;45,02705;23,574707;39,421947;54,922016;-0,023821278;-0,011803865;-0,023083039;-0,01539872;-0,00820251;-0,005145758;-0,00497637;-0,007120338;-0,012430693;-0,015661378;-0,00522868;-0,01207933
501;21/06/12;42,089901;133,746338;21,222521;66,699196;27,708704;27,471977;66,620384;44,294842;22,9095;38,025654;54,264748;0,001167807;0,002659285;0,005123359;0,001819915;0,003979151;0,001567456;0,003504319;0,006897235;0,004554369;0,004034377;-0,002573718;0,002975778
502;22/06/12;42,203232;134,56781;21,474365;66,979286;27,963747;27,571308;67,160118;45,003925;23,151012;38,380539;53,944115;-0,014153629;-0,013045789;-0,008111432;-0,00592076;-0,000141445;-0,000986261;-0,001132151;-0,0029104;-0,010865123;-0,007838532;0,00564189;-0,005405785
503;25/06/12;40,850002;130,585632;21,077005;66,07235;27,954641;27,508766;66,985268;44,703342;22,579008;37,694027;54,649471;0,002614414;0,00331761;0,001726365;0,008120315;-0,006989946;0,001796873;0,004803315;0,000822802;0,005346006;0,00333869;0,002540596;0,002494276
504;26/06/12;41,096657;131,587006;21,160955;67,319374;27,508314;27,622818;67,73024;44,788116;22,858665;37,984921;54,970104;0,003158481;-0,004699051;0,004911283;0,006914204;0,001722277;0,007227986;-0,003769551;-0,001722286;-0,009769177;0,002189547;6,33184E-05;0,000566094
505;27/06/12;41,396629;130,170914;21,401615;68,399712;27,61762;28,086393;67,144905;44,610851;22,350214;38,17691;54,978119;-0,00076995;-0,000757569;0,003281064;0,003751934;-0,008534318;0,001306372;-0,000738071;0,002692853;-0,005468018;0,001849092;-0,001840126;-0,000475158
506;28/06/12;41,323303;129,944046;21,563915;68,993187;27,080204;28,171005;67,030891;44,888321;22,070576;38,339802;54,745667;0,022591534;0,009645296;0,022084662;0,008479927;0,009678662;0,009092731;0,001720151;0,011043806;0,010135745;0,009967889;0,008936715;0,011216102
507;29/06/12;43,529789;132,862274;22,688839;70,353569;27,690487;28,767033;67,296913;46,044437;22,591726;39,22995;55,883869;0,001593196;-0,000486127;0,001603949;0,001479553;-0,003874464;0,004035793;-0,002213056;0,001886067;-0,004338509;0,002312413;-0,00231098;-2,83787E-05
508;02/07/12;43,68977;132,713638;22,772789;70,593658;27,444551;29,035604;66,954857;46,244835;22,367163;39,439388;55,587288;0,006967811;0,010647131;0,001279117;0,006151072;0,004445515;0,001318652;0,002458429;0,007534338;-0,007049645;0,00427122;0,008679857;0,004245773
509;03/07/12;44,396381;136,007446;22,83996;71,600616;27,726921;29,123899;67,334946;47,054111;22,007021;39,829182;56,709438;-0,002681779;-0,005253135;-0,00492332;-0,005454249;-0,006468165;-0,003912862;0,003515796;-0,007606751;0,003829276;-0,002864104;0,002020956;-0,00270894
510;05/07/12;44,123077;134,372238;22,5825;70,707016;27,31703;28,86268;67,882263;46,237125;22,20192;39,567379;56,973946;-0,008213292;-0,001190016;-0,007819406;-0,003949972;-0,008481403;-0,001663882;0,001747336;-0,000652028;-0,003578544;-0,001342977;0,001707543;-0,003039695
511;06/07/12;43,296471;134,004547;22,179544;70,066841;26,788727;28,752312;68,15593;46,167759;22,01973;39,445213;57,198395;-0,004098124;0,00146832;0,000438175;-0,002528762;0,000590228;-0,000945706;0,000677403;0,001375382;0,003495656;-0,002956633;0,002427605;-5,13239E-06
512;09/07/12;42,889835;134,458374;22,201933;69,660049;26,825159;28,68977;68,262321;46,314201;22,197683;39,177586;57,519016;-0,009554285;0,004149395;-0,000218983;-0,002418137;0,006731117;0;0,00217097;0,000722151;-0,000414601;0,001223575;0,002113205;0,000409492
513;10/07/12;41,956581;135,749191;22,190741;69,273262;27,24416;28,68977;68,604408;46,391277;22,176502;39,28812;57,799576;0,003025482;0,004036184;0,006954038;0,004036669;-0,002913773;-0,00290572;-0,003478639;-0,001590319;-0,001496231;0,005749792;0,000902431;0,001119992
