;Date;aapl;amzn;goog;googl;hd;jpm;msft;nvda;pg;tsla;unh;v;MCCC;aapl;amzn;goog;googl;hd;jpm;msft;nvda;pg;tsla;unh;v;AVG;FAMA&FRENCH
553;05/09/12;20,584455;246,220001;339,08902;340,700714;45,856277;28,410713;25,035639;3,058451;50,45932;5,588;46,625965;29,859316;1,18;0,003896183;0,009007402;0,011757108;0,011757099;0,008443351;0,018107804;0,01350684;0,01316638;0,006088452;0,009379711;0,004853422;0,006385118;0,009695739;2,07
554;06/09/12;20,769955;251,380005;348,394135;350,050049;46,756516;29,620333;25,826498;3,152593;51,1717;5,71;47,149952;30,301559;0,75;0,002669772;0,013203749;0,004171334;0,004171346;-0,002947912;0,006793814;-0,005576829;-0,010565676;0,001778421;0,012001993;-7,91E-05;0,000703696;0,002193714;0,45
555;07/09/12;20,898029;259,140015;351,756531;353,428436;46,440216;30,087337;25,496977;3,076821;51,381676;5,87;47,141361;30,350697;0,25;-0,011446809;-0,003449302;-0,003321471;-0,003321456;0,0003033;-0,006008785;-0,003239635;-0,003906777;-6,36E-05;-0,030333308;-0,009116437;-0,003462587;-0,006447235;0,57
556;10/09/12;20,35441;257,089996;349,076569;350,735748;46,47266;29,673923;25,307489;3,049267;51,374157;5,474;46,162113;30,109676;0,34;-0,001410998;-0,002405409;-0,005350189;-0,005350201;-0,004418448;0,009311416;0,000988584;0,005201172;-0,001587552;0,006769999;-0,007663659;0,009381878;0,000288883;0,28
557;11/09/12;20,288387;255,669998;344,802582;346,441437;46,002251;30,317011;25,365162;3,086005;51,186703;5,56;45,354671;30,767199;0,72;0,00600649;-6,79E-05;-0,000822666;-0,00082268;0,002519449;0,003495319;-0,00014114;0,004820185;-0,001019269;0,007434609;0,001919998;0,006458394;0,002481729;0,27
558;12/09/12;20,570934;255,630005;344,150055;345,785797;46,269897;30,561995;25,35692;3,120447;51,066711;5,656;45,555626;31,228157;0;0,008469533;0,007762205;0,00942665;0,009426683;0,009412985;0,015809864;0,002251816;0,00286675;0,005135252;0,018048074;0,008709767;0,004918123;0,008519809;1,56
559;13/09/12;20,976042;260,23999;351,701721;353,373383;47,283707;31,695059;25,488737;3,141113;51,674126;5,896;46,478466;31,583807;0;0,005245904;0,001715493;0,002233296;0,002233242;0,008556342;0,0017797;0,003773422;0,00504997;0,001572671;0,013203221;0,002891458;-0,002355008;0,003824976;0,54
560;14/09/12;21,230951;261,269989;353,514954;355,19519;48,224514;31,825209;25,711164;3,177851;51,861588;6,078;46,788944;31,413004;0,49;0,005307546;-0,005469821;0,000183517;0,000183545;-0,004035939;-0,003988262;0;-0,012091152;0,000564759;0,029686849;0,001837395;-0,001231145;0,000912274;0,42
561;17/09/12;21,492008;258;353,664368;355,345337;47,778435;31,534286;25,711164;3,090597;51,929073;6,508;46,987316;31,32408;0;0,00131989;0,001260653;0,005047681;0,005047684;-0,000368719;0,000737436;-0,000417635;0,002894346;-0,000188171;-0,016318556;0,005151022;-0,000681756;0,000290323;0,15
562;18/09/12;21,557425;258,75;357,798889;359,499512;47,737888;31,587877;25,686451;3,111263;51,906578;6,268;47,547935;31,274946;0;0,000117596;0,004890161;0,00553921;0,005539198;0,004477688;0,000841105;-0,001814514;0,005098137;0,000250858;-0,004037388;-0,001420346;0,003656308;0,001928168;0,18
563;19/09/12;21,563263;261,679993;362,391663;364,114105;48,232624;31,649113;25,579355;3,148001;51,936569;6,21;47,392685;31,53936;0,35;-0,002108319;-0,001446284;0,000369956;0,00036999;-0,001389745;-0,000946323;0,005558983;-0,003179281;0,001877224;-0,002103125;-7,90E-05;-0,000580459;-0,000304696;0,13
564;20/09/12;21,458836;260,809998;362,7005;364,424438;48,078526;31,580225;25,908876;3,12504;52,161549;6,18;47,384068;31,497234;0,57;0,000863123;-0,005597601;0,003487185;0,003487171;0,0010244;-0,003913079;-0,003605241;0,001910277;-0,000875139;-0,012547792;0,009693008;0,00125649;-0,000401433;0,04
565;21/09/12;21,501526;257,470001;365,624542;367,362366;48,192066;31,296959;25,694687;3,138816;52,056545;6,004;48,453522;31,588493;0,25;-0,005807701;-0,004527206;0,00901195;0,009011948;-0,000219383;0,003702401;-0,005746831;-0,000317797;0,002122024;0,009161463;-0,001548869;-0,004072353;0,00089747;0,26
566;24/09/12;21,215906;254,800003;373,290802;375,065063;48,167728;31,564909;25,35692;3,13652;52,311523;6,132;48,281025;31,293674;0,62;-0,010982753;-0,004006839;-0,000127517;-0,000127514;0,002406505;-0,007222502;-0,00553782;-0,008022011;-0,001059732;-0,044719975;0,001703518;0,002654551;-0,006253507;1,11
567;25/09/12;20,68611;252,460007;373,181213;374,954956;48,435375;31,044312;25,035639;3,079116;52,184032;5,532;48,470779;31,485537;0;-0,005424153;-0,004826232;0,002485652;0,00248563;-0,004018251;-0,0033328;-0,003155415;-0,007513212;-0,001813629;-0,00188824;-0,003257895;-0,006634478;-0,003074419;0,57
568;26/09/12;20,429356;249,669998;375,323212;377,107117;47,9893;30,806988;24,854399;3,026306;51,966564;5,508;48,108532;31,008205;0,38;0,010411932;0,011873362;0,001748717;0,001748724;0,005180328;0,004722878;-0,000143971;0,003282615;0;0,014728513;0,003566768;0,004531589;0,005137621;0,99
569;27/09/12;20,925055;256,589996;376,837524;378,628632;48,565151;31,143837;24,846161;3,049267;51,966564;5,698;48,505264;31,33345;0,65;-0,009160196;-0,003859193;-0,0011497;-0,001149695;0,003539258;-0,002140311;-0,005798451;0,001957782;0,000375928;0,011878623;-0,006457104;0,00119831;-0,000897063;0,46
570;28/09/12;20,488323;254,320007;375,841248;377,627625;48,962547;30,99073;24,516634;3,063044;52,011566;5,856;47,789421;31,420025;0;-0,005048465;-0,003962761;0,004170317;0,004170325;0,001436467;0,005225504;-0,003958062;-0,007221999;0,00056314;-0,001783553;0,008152699;0,007852404;0,000799668;0,26
571;01/10/12;20,251535;252,009995;379,467651;381,271271;49,124763;31,365868;24,29421;3,012529;52,079052;5,832;48,695011;31,993292;0;0,001262647;-0,002436689;-0,002739413;-0,002739427;-0,001724232;-0,00053049;0,002496338;0,001651843;-0,004146867;0,009428744;0,002607431;-0,002324894;6,71E-05;0,10
572;02/10/12;20,310499;250,600006;377,081604;378,873871;48,930115;31,327578;24,434256;3,024009;51,584141;5,96;48,988247;31,822481;0;0,00660861;0,009123147;0,003149715;0,003149698;0,010244247;0,002558492;0,002918651;-0,00430822;0,002392342;-0,007348644;0,000458465;0,007973617;0,003076677;0,36
573;03/10/12;20,621925;255,919998;379,826324;381,631622;50,098011;31,512678;24,599018;2,994159;51,86908;5,86;49,039989;32,412136;0,52;-0,003018145;0,007653488;0,003149623;0,003149673;-0,000210896;0,010085653;0,002465546;0,018899685;0,001316616;0,00147971;0,008396483;0,003590728;0,004746514;0,76
574;04/10/12;20,479109;260,470001;382,590942;384,409424;50,073689;32,253063;24,739067;3,127336;52,026566;5,88;49,997334;32,681229;0,4;-0,009355373;-0,003280347;-0,000226235;-0,000226268;0,010150417;-0,001143881;-0,002610942;-0,010325563;0,00156197;-0,007599789;-0,006338997;0,001830801;-0,002297017;0,03
575;05/10/12;20,042675;258,51001;382,391693;384,209198;51,257805;32,168224;24,590784;3,053859;52,21402;5,778;49,272869;32,81929;0,07;-0,009703823;0,000922993;-0,005585735;-0,005585733;-0,009166683;-0,000520833;-0,001019716;-0,004265902;-0,00331821;0,005378329;0,003558263;-0,004826212;-0,002844438;0,36
576;08/10/12;19,59981;259,059998;377,505005;379,299286;50,187241;32,129669;24,533113;3,024009;51,816601;5,85;49,67823;32,456596;0,5;-0,001581663;-0,01379584;-0,00795203;-0,007952039;-0,006576731;-0,00292893;-0,007353534;-0,009332746;-0,002521332;-0,013266535;-0,000981426;-0,006212195;-0,006704583;1,05
577;09/10/12;19,528559;250,960007;370,655701;372,417419;49,432957;31,913712;24,121212;2,959718;51,516647;5,674;49,566093;31,995638;0;0,00344232;-0,010456151;0,000274207;0,000274227;-0,008708476;0,004074127;-0,00447279;-0,007476158;-0,003554617;0,000459004;-0,002728906;0,002154214;-0,002226583;0,58
578;10/10/12;19,683962;244,990005;370,889801;372,652649;48,451599;32,214504;23,874063;2,909204;51,096714;5,68;49,255619;32,154739;0;-0,0087682;-0,001367138;0,00401773;0,004017733;-0,005339531;0,003417585;-0,000449788;0,002392524;-0,000893166;-0,001225091;0,004162407;0,0051212;0,000423855;0,11
579;11/10/12;19,290537;244,220001;374,336884;376,116119;47,859547;32,469009;23,84935;2,925275;50,991737;5,664;49,729969;32,536152;0,47;0,001111771;-0,003320283;-0,003906895;-0,003906925;0,004028996;-0,004979871;0,003734393;-0,003766006;-0,000383415;-0,01055521;-0,004466776;0,000218439;-0,002182649;0,34
580;12/10/12;19,339983;242,360001;370,984467;372,747742;48,305611;32,098827;24,055309;2,900018;50,946739;5,528;49,221111;32,552521;0,59;0,003468956;0,003249131;-0,002204026;-0,002204009;0,007876162;0,007858636;0,004586238;0,005467171;0,004894327;-0,004898407;0,003184532;0,002397255;0,002806331;0,79
581;15/10/12;19,495081;244,179993;369,106506;370,86087;49,189651;32,684948;24,310684;2,936756;51,524136;5,466;49,583359;32,732704;0,2;0,010163424;-0,000427054;0,002174872;0,002174851;0,001501146;0,004587242;-0,000294397;0,012385348;0,001829262;0,011448035;-0,004632807;0,003924915;0,003736236;1,00
582;16/10/12;19,956688;243,940002;370,959564;372,722717;49,35997;33,032013;24,29421;3,021713;51,741615;5,612;49,057243;33,029865;0,23;-0,003475878;0,006274641;0,00624736;0,006247356;0,003765582;0,004940486;0,001470154;-0,003312518;0,006499977;0,01160631;-0,00684908;0,004286032;0,003141702;0,49
583;17/10/12;19,797602;247,490005;376,334412;378,123108;49,78981;33,409927;24,376589;2,998753;52,521843;5,764;48,28965;33,357449;0,59;-0,008140549;-0,004657545;-0,036243905;-0,036243909;0,002890912;-0,003119345;-0,001322984;-0,006702398;0;-0,011915967;0,000155147;-0,002076397;-0,008948078;0,31
584;18/10/12;19,429966;244,850006;346,202362;347,847839;50,122345;33,170818;24,302444;2,952829;52,521843;5,608;48,306904;33,198345;0,39;-0,01594064;-0,008688877;-0,0083342;-0,008334166;0,00063195;-0,007023595;-0,012848983;-0,026096968;-0,005663236;-0,004671553;-0,002722377;-0,005886313;-0,008798246;1,68
585;19/10/12;18,729725;240;339,622009;341,236237;50,195332;32,63868;23,593967;2,780618;51,8414;5,548;48,005039;32,751419;0,21;0,016893969;-0,011403889;-0,001991967;-0,001991965;0,001051486;-0,002366839;-0,009814954;-0,005049855;-0,000443565;0,001718743;0,006812531;-0,003019973;-0,000800523;0,01
586;22/10/12;19,472664;233,779999;338,067841;339,674683;50,317009;32,461288;23,066729;2,748473;51,788479;5,57;48,764004;32,524464;0;-0,014394543;0,000983468;0,001073724;0,00107371;-0,00203487;-0,007913456;0,000774767;0,012869104;-0,006772888;0,008340193;-0,002774008;-0,007437206;-0,001351;1,29
587;23/10/12;18,837828;234,309998;338,904694;340,515503;50,081802;31,875154;23,107916;2,831135;50,987095;5,678;48,453522;31,972231;0;0,002450257;-0,010923613;-0,001951291;-0,001951305;-0,003318254;0,003974793;-0,002328592;-0,005672628;0,004101924;-0,015097942;-0,002014689;-0,00047677;-0,002767343;0,28
588;24/10/12;18,94441;228,490005;337,385406;338,988983;49,700607;32,168224;22,984348;2,794396;51,470951;5,484;48,229267;31,937151;0,23;-0,005163408;-0,010718177;0,000294839;0,000294852;-0,005706877;-0,000416792;-0,000311448;0,000356844;0,012512511;0,001580979;0,002246476;0,003359622;-0,000139215;0,27
589;25/10/12;18,72051;222,919998;337,614532;339,219208;49,051785;32,137367;22,967871;2,796693;52,975456;5,504;48,479389;32,185169;0,22;-0,003965334;0,028865659;-0,001675639;-0,00167566;-0,003171266;-0,005347999;0,005110431;-0,004660279;-0,003922283;-0,002214986;-0,003335033;0,002392912;0,000533377;0,07
590;26/10/12;18,55036;238,240005;336,314423;337,912903;48,694908;31,744047;23,239735;2,766843;52,499168;5,476;48,108532;32,362995;0,43;-0,006286284;-0,009863851;0,003300178;0,003300197;0,009586374;0,00545238;0,005050847;-0,002530395;-0,001252709;0,011736288;0,001709515;0,001410643;0,001801099;0,14
591;31/10/12;18,283783;232,889999;338,879791;340,490479;49,781723;32,145092;23,511591;2,750769;52,347954;5,626;48,298275;32,468285;0,79;0,000889019;-0,001400861;0,004629067;0,004629084;0,006182116;0,011921514;0,014662337;0,020186959;6,27E-05;0,016956138;0,007305651;0,015736117;0,008479983;1,19
592;01/11/12;18,321249;232,139999;342,511169;344,13913;50,495426;33,039707;24,318924;2,881649;52,355507;5,85;49,117615;33,666306;1,24;-0,014614337;0,000523515;0,000208403;0,000208379;-0,001677312;-0,004278683;-0,000294404;-0,002081317;-0,000376371;-0,004927582;-0,006918083;-0,001451205;-0,00297325;1,04
593;02/11/12;17,714983;232,419998;342,675568;344,304291;50,300781;32,715797;24,302444;2,867872;52,310154;5,784;48,341396;33,553997;1,52;0,005848443;0,003554403;-0,003142661;-0,003142668;0,002513627;-0,001538346;0,00190968;0,018048672;-0,003276443;0,037112265;-0,006007608;-0,005792531;0,003840569;0,28
594;05/11/12;17,955156;234,330002;340,204834;341,821808;50,592758;32,600117;24,409542;2,989568;51,916996;6,3;47,677292;33,109432;1,47;-0,001317009;0,005945417;-0,000789222;-0,000789215;0,001667582;0,0062226;0,00335814;-0,000333668;0,001641311;-0,004852503;0,00863409;0,007183644;0,002214264;0,80
595;06/11/12;17,900789;237,559998;339,587158;341,201202;50,787395;33,070576;24,599018;2,987272;52,113575;6,23;48,634636;33,661648;0,73;-0,016943451;-0,010173029;-0,009402108;-0,009402081;-0,00439129;-0,025014383;-0,011495489;-0,013562298;-0,005516346;0,005403638;-0,016722265;-0,003942544;-0,010096804;2,31
596;07/11/12;17,21586;232,059998;332,314392;333,89389;50,276455;31,219603;23,95644;2,895426;51,455822;6,308;46,797581;33,357449;0,58;-0,01605362;-0,008905314;-0,009763224;-0,009763242;-0,007989761;-0,000859016;-0,004051142;0,002404175;-0,007400918;-0,003178621;-0,006613427;-0,00152591;-0,006141668;1,24
597;08/11/12;16,591097;227,350006;324,927094;326,471466;49,35997;31,157913;23,734011;2,911499;50,58638;6,262;46,090347;33,240452;0;0,007454371;-0,001991229;0,007092456;0,007092447;0,000712948;0,002358474;0,000301581;-0,017115454;0,000648617;-0,013953871;-0,00441066;0,002651697;-0,000763219;0,15
598;09/11/12;16,87833;226,309998;330,277039;331,846832;49,441067;31,327579;23,750498;2,798989;50,661987;6,064;45,624626;33,444031;0,74;-0,003370982;0,000306941;0,001875856;0,00187587;0,001422586;-0,000427898;-0,009287852;-0,009727664;0,000453457;0,010612056;-0,005785251;0,000940963;-0,000925993;0,00
599;12/11/12;16,747828;226,470001;331,706696;333,283295;49,603283;31,296728;23,247961;2,736992;50,714912;6,214;45,020889;33,516571;0,36;5,59E-05;0,000249235;-0,004490679;-0,004490662;0,015484745;-0,005818114;-0,014193703;-0,003291478;-0,001491708;0,007483243;-8,33E-05;-0,002402077;-0,001082383;0,40
600;13/11/12;16,749983;226,600006;328,294464;329,854858;51,403793;30,880251;22,500448;2,716327;50,541016;6,322;45,012257;33,331703;0,24;-0,004842515;-0,007052446;-0,004304558;-0,004304586;-0,013289007;-0,008211821;-0,004026643;-0,010778953;-0,002083892;-0,003171557;-0,007893261;-0,00668238;-0,006386801;1,40
601;14/11/12;16,564253;222,949997;325,05661;326,601593;49,854706;30,30184;22,292795;2,649739;50,299084;6,276;44,201553;32,822762;0,58;-0,009205489;-0,004601951;-0,003535037;-0,00353502;-0,001557119;0,001103944;-0,002922316;0,001877844;-0,001373044;-0,007820305;0;0,000155323;-0,002617764;0,24
602;15/11/12;16,216845;220,600006;322,421478;323,953949;49,676277;30,378963;22,143293;2,661221;50,140312;6,164;44,201553;32,834503;0,39;0,001698785;0,009020709;-5,37E-05;-5,37E-05;0,006125346;0,001540763;-0,002286658;-0,007941366;0,003262014;0,014140425;0,005473449;0,00832642;0,003271043;0,58
603;16/11/12;16,280403;225,229996;322,381622;323,91391;50,381882;30,486931;22,02701;2,613001;50,518337;6,368;44,762154;33,470089;0,48;0,030238703;0,008553686;0,01388789;0,013887906;0,00837805;0,011492273;0,003425536;0,012043712;0,007091258;0,014486767;0,008370366;0,0088561;0,011726021;1,98
604;19/11/12;17,454357;229,710007;332,857361;334,439453;51,363243;31,304443;22,201437;2,686478;51,349983;6,584;45,633244;34,159615;0,25;-0,003716215;0,007627437;0,001142379;0,001142358;0,003347293;0,001175346;-0,000325098;-0,005073128;0,002422986;0,001054113;0,001883676;0,002052597;0,001061146;0,11
605;20/11/12;17,305639;233,779999;333,73407;335,320313;51,760651;31,389278;22,184824;2,655279;51,637272;6,6;45,8316;34,321445;0,15;0,000611349;0,007824342;-0,002665886;-0,002665883;0,00183332;0,000320097;0,003884872;0,012297563;0,001079581;-0,007031651;0,003175788;0,000948538;0,001634336;0,31
606;21/11/12;17,330017;238,029999;331,691742;333,26828;51,979614;31,412422;22,384163;2,731541;51,765793;6,494;46,167973;34,396488;0,41;0,0075118;0,003362354;0,001367512;0,001367475;0,004918913;0,003821583;0,011921002;0,00292955;0,00704653;-0,004571563;0,003152612;0,004301948;0,003927476;1,28
607;23/11/12;17,632374;239,880005;332,737823;334,319305;52,571693;31,690056;23,007099;2,750029;52,612556;6,426;46,504333;34,738899;0;0,013489677;0,006718881;-0,00445697;-0,004456926;-0,001006181;-0,002225331;-0,004887772;0,007597038;-0,000686994;0,00188824;-0,003152612;-0,002558275;0,000521898;0,14
608;26/11/12;18,18865;243,619995;329,340546;330,905914;52,450035;31,528091;22,749617;2,798558;52,529396;6,454;46,167973;34,534866;0;-0,003513356;-0,000392367;0,006234774;0,006234786;-0,001486619;-0,0013831;-0,00494335;0,001789472;-0,003073625;-0,001617988;-0,007694054;-0,001388507;-0,000936161;0,43
609;27/11/12;18,042101;243,399994;334,102692;335,690704;52,270802;31,427843;22,492138;2,810113;52,158943;6,43;45,357254;34,424629;1,09;-0,001368602;0,006569759;0,008311752;0,008311734;0,004511688;0,000851659;0,004467476;0,003556975;0,002823639;0,014349364;0,001319197;0,00150655;0,004600933;0,83
610;28/11/12;17,985334;247,110001;340,558502;342,177185;52,81665;31,489534;22,724703;2,833223;52,499168;6,646;45,495239;34,544254;0,5;0,004756752;0,007250324;0,005190548;0,005190519;-0,003970591;0,004128707;-0,006557356;-0,007864004;0,000374992;0,00597067;0,013057039;0,002616082;0,002511974;0,54
611;29/11/12;18,183407;251,270004;344,653168;346,29129;52,335968;31,790323;22,384163;2,782382;52,544518;6,738;46,88382;34,752968;0,64;-0,003017107;0,00134606;0,004048487;0,004048537;0,00557528;-0,001477608;-0,005350644;-0,002532236;0,002057337;0,001672592;0,000239721;0,004461392;0,000922651;0,02
612;30/11/12;18,057522;252,050003;347,881042;349,534546;53,012165;31,682346;22,110075;2,766206;52,794022;6,764;46,909706;35,111816;0,76;0,000674913;-0,002973804;-0,001944569;-0,001944607;-0,000601161;-0,002863805;-0,003110919;-0,008056303;-0,001557666;0,01015346;-0,004010925;-0,003115158;-0,001612545;0,46
613;03/12/12;18,085606;250,330002;346,326874;347,972961;52,938835;31,474115;21,952263;2,715365;52,605007;6,924;46,478466;34,860863;0,83;-0,007729303;0,003731288;-0,002644085;-0,002644069;-0,004974119;-0,002561553;-0,000987036;0,012747471;-0,00168861;-0,009127365;-0,002829786;-0,003078704;-0,001815489;0,16
614;04/12/12;17,766577;252,490005;344,224762;345,86087;52,335968;31,289021;21,902428;2,796248;52,400867;6,78;46,176605;34,614609;0,59;-0,028889707;0,002521139;-0,002022093;-0,002022129;-0,001489806;0,006692177;0,0049128;-0,005054146;0,00062624;-0,002440946;0,00242664;0,001380711;-0,001946593;0,17
615;05/12/12;16,623178;253,960007;342,625763;344,254242;52,156742;31,774897;22,151598;2,763895;52,476482;6,742;46,435341;34,724831;0,5;0,006758407;-0,001010148;0,002084925;0,002084971;0,002165434;0,002836676;0,000976024;0,000725654;0,00336562;0,002440946;-0,001535277;0,001200949;0,001841182;0,31
616;06/12/12;16,883888;253,369995;344,274567;345,910919;52,41745;31,98312;22,201437;2,768517;52,884735;6,78;46,271477;34,820988;0,38;-0,01124703;-0,000171426;-0,004370332;-0,004370336;0,000741854;0,011267567;-0,004409258;-0,000725654;0,00210583;0,003445281;0,003504956;0,000234065;-0,000332874;0,27
617;07/12/12;16,452255;253,270004;340,827484;342,447449;52,507065;32,823765;21,977173;2,763895;53,141788;6,834;46,64642;34,83976;0,31;-0,00280246;-0,009535029;0,000767371;0,000767337;-0,00960679;-0,002558464;0,007807909;0,014287145;-0,000432828;0,005054401;0,00257208;0,000321378;0,000553504;0,11
618;10/12/12;16,346432;247,770004;341,430237;343,05304;51,358337;32,630966;22,37586;2,856332;53,088852;6,914;46,9235;34,865551;0;0,009381753;0,005088286;0,007201208;0,007201244;-0,001034507;0,00337399;0,006083029;0,010071981;0,002713029;0,008829197;0,004544334;0,000700498;0,00534617;0,68
619;11/12/12;16,703394;250,690002;347,138824;348,788788;51,236145;32,88546;22,691477;2,923349;53,421535;7,056;47,417072;34,921833;0,19;-0,00192146;0,001849707;0,000423588;0,000423558;0,000276113;0,001322073;-0,001273563;-0,004485998;0,000614226;-0,000246268;0,003868766;-0,002985221;-0,000177873;0,02
620;12/12/12;16,629656;251,759995;347,47757;349,12912;51,26873;32,985722;22,625032;2,893308;53,497143;7,052;47,841358;34,682613;0,31;-0,007566924;-0,000880651;0,003188373;0,003188383;-0,003603582;0,000101736;-0,002077633;0,0003466;-0,003884174;-0,020813795;-0,006892996;-0,00200147;-0,003408011;0,58
621;13/12/12;16,342419;251,25;350,037964;351,701691;50,845085;32,99345;22,517054;2,895618;53,020817;6,722;47,088028;34,523144;0,73;-0,016630553;-0,003575457;-0,000457593;-0,000457578;-0,002442393;0,000304434;-0,0048326;0,002074706;-0,001240342;0,002576658;-0,002643632;-0,001122549;-0,002370575;0,34
622;14/12/12;15,728445;249,190002;349,669342;351,331329;50,559944;33,016586;22,267885;2,909484;52,869606;6,762;46,802265;34,434025;0;0,00763368;0,008063664;0,011490383;0,01149038;0,008660507;0,006744363;0,004672504;-0,001728232;0;0,007513272;0,002483832;0,006779618;0,006150331;1,16
623;17/12/12;16,007351;253,860001;359,04422;360,750763;51,578308;33,533318;22,508755;2,897929;52,869606;6,88;47,070705;34,97578;0;0,012435013;0,011046692;0,000174677;0,000174696;-0,002131736;0,00387814;0,0073098;0,000692118;0,000248358;0,002392119;0,004688275;0,004605817;0,003792831;1,20
624;18/12/12;16,472309;260,399994;359,18866;360,895905;51,325756;33,834103;22,890816;2,902551;52,899849;6,918;47,581593;35,348682;0,5;-0,006218413;-0,004038114;-0,000578552;-0,000578609;-0,008562989;-0,003379147;-0,003957565;0,003100807;-0,003927947;0,000251037;-0,003650979;-0,004518385;-0,003004905;0,60
625;19/12/12;16,238132;257,98999;358,71048;360,415405;50,323677;33,571869;22,683168;2,923349;52,423557;6,922;47,183266;34,982822;0;-0,003795791;0,005868838;0,001354834;0,001354851;0,001403913;0,009864088;0,005844405;-0,000343311;0,002996061;-0,002264577;0,007663069;0,009503599;0,003287498;0,53
626;20/12/12;16,096827;261,5;359,831268;361,541534;50,486618;34,343109;22,990484;2,921039;52,786461;6,886;48,023197;35,756783;0,18;-0,002002163;-0,007673758;-0,004065166;-0,004065125;-0,004579329;-0,005200086;-0,003623706;-0,010080039;-0,006896777;-0,005458106;-0,003380262;-0,004841073;-0,005155466;0,88
627;21/12/12;16,022789;256,920013;356,478821;358,173187;49,957069;33,934349;22,799452;2,854022;51,954811;6,8;47,650867;35,360416;1,02;0,00070161;0,002864164;-0,003736144;-0,003736158;0,001766985;-0,000790296;-0,006214525;-0,003530947;-0,001265761;0,003561896;-0,001423034;0,00117949;-0,000885227;0,24
628;24/12/12;16,048695;258,619995;353,425262;355,105103;50,16074;33,872654;22,475527;2,830912;51,803608;6,856;47,494987;35,456581;0,26;-0,006027895;-0,01710856;-0,000385788;-0,000385794;-0,003043688;0,000395398;-0,003221799;-0,000354679;-0,003308443;-0,008830809;-0,005016931;-0,004098686;-0,004282306;0,54
629;26/12/12;15,827482;248,630005;353,11145;354,789795;49,810425;33,903507;22,30941;2,828601;51,410469;6,718;46,949486;35,123531;0,36;0,001740493;-0,000559332;-0,001583545;-0,001583538;-0,000497526;-0,003272436;0,001613838;-0,002847907;-0,000191684;0,001291007;0,001758552;-0,001045314;-0,000431449;0,11
630;27/12/12;15,89104;248,309998;351,826263;353,498505;49,753395;33,649002;22,392466;2,810113;51,387783;6,738;47,13998;35,039093;0;-0,004636988;-0,005509178;-0,003878801;-0,003878832;-0,002997073;-0,003899712;-0,006655338;-0,002148098;-0,005271187;-0,006101383;-0,004651888;-0,002185446;-0,004317827;1,00
631;28/12/12;15,722273;245,179993;348,697998;350,355347;49,411228;33,348206;22,051929;2,796248;50,767841;6,644;46,637741;34,863213;0,87;0,018829677;0,009963693;0,004548526;0,004548534;0,008508911;0,0072709;0,002609402;0,005705072;0,004759699;0,008415569;0,003053363;0,008476985;0,007224194;1,71
632;31/12/12;16,418936;250,869995;352,369232;354,044037;50,388863;33,911217;22,184824;2,833223;51,327297;6,774;46,966789;35,550392;0,54;0,013545527;0,01100794;0,009635661;0,00963569;0,011297187;0,009735525;0,014549788;0,015996547;0,009491093;0,01869706;0,002395471;0,010753138;0,011395052;2,62
633;02/01/13;16,939108;257,309998;360,274597;361,987;51,716812;34,679985;22,940653;2,939526;52,461353;7,072;47,226563;36,441608;0;-0,005516569;0,001970302;0,000252143;0,000252121;-0,001233174;-0,000876097;-0,005857148;0,0003413;-0,002762651;-0,007307566;-0,020795272;0,000335385;-0,003433102;0,14
634;03/01/13;16,725302;258,480011;360,483826;362,197205;51,570171;34,610096;22,633339;2,941837;52,128693;6,954;45,018505;36,469761;0,33;-0,012268865;0,00112424;0,008498127;0,008498112;-0,000824212;0,007630407;-0,008205154;0,014097517;0,000880772;-0,004646248;0,000834533;0,003532554;0,001595982;0,55
635;04/01/13;16,259422;259,149994;367,607117;369,35434;51,472393;35,223557;22,20974;3,038898;52,23452;6,88;45,105095;36,767616;0,21;-0,002562172;0,015328368;-0,001899096;-0,001899102;-0,002343453;0,000478349;-0,000812789;-0,012734846;-0,002964338;-0,000758152;0;0,003091536;-0,000589641;0,31
636;07/01/13;16,16378;268,459991;366,003143;367,742737;51,195396;35,262375;22,168213;2,951082;51,8792;6,868;45,105095;37,030281;0,6;0,001167285;-0,003377949;-0,000857942;-0,000857889;0,002618367;0,000860005;-0,0022841;-0,009628673;-0,000696847;-0,008428208;-0,005791289;0,004024589;-0,001937721;0,27
637;08/01/13;16,207283;266,380005;365,280823;367,017029;51,504986;35,332272;22,051929;2,886374;51,796024;6,736;44,507614;37,375034;0;-0,006841199;-4,89E-05;0,002845289;0,00284529;-0,000343575;-0,000286455;0,00244687;-0,009846691;0,002339318;-0,000516096;0,008119582;0,006572526;0,000607162;0,34
638;09/01/13;15,953979;266,350006;367,681824;369,429443;51,464256;35,308975;22,176523;2,821668;52,075775;6,728;45,347557;37,944962;0,69;0,005350622;-0,001649993;0,001972479;0,001972457;0,003082716;0,006446888;-0,003921628;0,000710809;0,002451915;-0,001422434;0,006093612;-0,003449543;0,001469825;0,66
639;10/01/13;16,151752;265,339996;369,35556;371,111115;51,83086;35,837029;21,977173;2,82629;52,370613;6,706;45,988316;37,644764;0,53;-0,002671196;0,004234838;-0,00087359;-0,000873606;0,000545822;-9,43E-05;0,006030911;-0,000710809;-0,000313445;-0,008105671;-0,002377772;0,00175513;-0,000287809;0,02
